1.5e4
0.005 1.66942 1
0.0065 1.60492 1
0.0085 1.53644 1
0.0111 1.4707 1
0.0146 1.4032 1
0.019 1.25631 1
0.0248 1.16182 1
0.0324 1.05546 1
0.0424 0.942822 1
0.0553 0.830863 1
0.0723 0.762105 1
0.0944 0.641363 1
0.1233 0.569319 1
0.1611 0.535077 1
0.2104 0.507323 1
0.2748 0.486865 1
0.359 0.454132 1
0.4689 0.455143 1
0.6125 0.45292 1
0.8 0.460485 1
